Name, Surname, Email, Gender, Phone, RollNo, Department, Internships, Skills, Skill Score, Aggregate Pointer, No of KT's, Domain, Performance
Kabir, Chopra, KabirChopra7821@redmail.com, Male, 9631769251, 18co40, computer, 1, ['web scrapping'], 7, 6.46, 0, web developer, low
Aryan, Laghari, AryanLaghari7438@mail.com, Male, 8871999436, 14co47, computer, 2, ['c' |  'linux' |  'linux' |  'python' |  'machine learning' |  'c'], 33, 7.63, 0, ios developer, moderate high
Zaina, Grover, ZainaGrover3835@gmail.com, Female, 9329862553, 19it57, it, 0, ['web scrapping' |  'c' |  'web development' |  'web scrapping'], 18, 9.98, 4, ios developer, high
Zaina, Ganguly, ZainaGanguly4422@redmail.com, Female, 9957751022, 13co53, computer, 0, ['python' |  'web development' |  'web scrapping'], 17, 8.89, 3, dot net developer, medium
Esha, Arya, EshaArya8411@spicemail.com, Female, 9233333065, 14co22, computer, 2, ['python' |  'ruby' |  'web development'], 18, 4.89, 5, ethical hacking, extreme low
Laasya, Kapadia, LaasyaKapadia2737@redmail.com, Female, 8928580963, 16it26, it, 1, ['ruby'], 8, 8.77, 4, ios developer, moderate high
Om, Arya, OmArya2870@hotmail.com, Male, 8926412442, 14ex16, extc, 4, ['linux' |  'microsoft word' |  'linux' |  'microsoft word'], 8, 6.96, 0, android developer, moderate low
Dulari, Jain, DulariJain4970@mail.com, Female, 8785042236, 15it05, it, 0, ['c' |  'c' |  'web development'], 8, 5.35, 1, web developer, low
Muhammad, Khatri, MuhammadKhatri7048@hotmail.com, Male, 8118461663, 18ex11, extc, 0, ['web scrapping' |  'java'], 12, 7.05, 4, web developer, moderate high
Falguni, Kapadia, FalguniKapadia1837@gmail.com, Female, 8985529480, 15it32, it, 3, ['microsoft word' |  'python' |  'c' |  'linux' |  'java'], 23, 6.81, 4, ethical hacking, moderate low
Aryan, Iyer, AryanIyer4579@mail.com, Male, 9382485977, 15it32, it, 3, ['java' |  'microsoft word' |  'linux' |  'microsoft word' |  'microsoft word' |  'c'], 15, 4.68, 4, dot net developer, high
Amara, Agarwal, AmaraAgarwal9580@gmail.com, Female, 8610719510, 19ex23, extc, 1, ['web development' |  'python'], 10, 4.01, 2, machine learning, medium
Damini, Jain, DaminiJain5394@mail.com, Female, 9698154538, 16co53, computer, 2, ['web development' |  'excell' |  'microsoft word' |  'excell'], 5, 9.24, 0, ethical hacking, extreme high
Reyansh, Bakshi, ReyanshBakshi6926@gmail.com, Male, 8762621085, 18ex08, extc, 1, ['linux' |  'java'], 8, 6.98, 5, web developer, high
Muhammad, Agarwal, MuhammadAgarwal9321@redmail.com, Male, 8222897604, 17it07, it, 4, ['python' |  'ruby' |  'python'], 28, 5.6, 0, machine learning, moderate high
Reyansh, Ganguly, ReyanshGanguly3769@mail.com, Male, 9819099648, 17it40, it, 2, ['microsoft word' |  'excell' |  'machine learning' |  'python'], 22, 4.45, 2, ethical hacking, moderate low
Zahira, Gupta, ZahiraGupta2121@hotmail.com, Female, 9569167624, 19ex53, extc, 1, ['web development' |  'linux' |  'web development' |  'web scrapping' |  'microsoft word'], 11, 6.12, 5, web developer, high
Kamala, Iyer, KamalaIyer4353@mail.com, Female, 8408389989, 19it04, it, 2, ['c'], 4, 4.99, 2, machine learning, extreme high
Reyansh, Anthony, ReyanshAnthony9350@redmail.com, Male, 9528694150, 15co59, computer, 1, ['machine learning' |  'linux' |  'machine learning' |  'web development' |  'excell' |  'python'], 33, 6.88, 2, web developer, moderate low
Damini, Gokhale, DaminiGokhale5175@redmail.com, Female, 9534168700, 15ex01, extc, 4, ['ruby' |  'web development'], 8, 4.55, 0, web developer, extreme high
Zaina, Mangal, ZainaMangal2015@hotmail.com, Female, 9865726440, 15co33, computer, 1, ['excell' |  'python' |  'microsoft word' |  'microsoft word'], 14, 4.39, 3, web developer, medium
Manoj, Gupta, ManojGupta9164@hotmail.com, Male, 8128536872, 19ex37, extc, 3, ['c' |  'web development'], 4, 8.83, 4, dot net developer, low
Arnav, Kashyap, ArnavKashyap5326@gmail.com, Male, 9409164773, 16ex07, extc, 2, ['web scrapping'], 7, 6.31, 3, machine learning, medium
Aryan, Laghari, AryanLaghari3922@redmail.com, Male, 9661540410, 19ex08, extc, 4, ['web scrapping'], 7, 4.75, 5, ios developer, moderate low
Akshay, Agarwal, AkshayAgarwal8778@redmail.com, Male, 8195137373, 18co32, computer, 0, ['java' |  'machine learning'], 14, 4.8, 1, dot net developer, low
Esha, Khanna, EshaKhanna5973@gmail.com, Female, 9903812237, 14co28, computer, 3, ['machine learning'], 9, 5.73, 2, ethical hacking, high
Arya, Dhar, AryaDhar2829@spicemail.com, Female, 8543381081, 14it24, it, 4, ['excell' |  'ruby' |  'excell'], 12, 9.76, 4, dot net developer, extreme low
Falguni, Agarwal, FalguniAgarwal5274@gmail.com, Female, 8816041079, 14co18, computer, 2, ['microsoft word'], 1, 9.75, 5, dot net developer, high
Vivaan, Gokhale, VivaanGokhale7727@hotmail.com, Male, 9112492381, 19it14, it, 0, ['c' |  'microsoft word'], 5, 7.02, 4, ios developer, moderate low
Akshay, Agarwal, AkshayAgarwal3586@gmail.com, Male, 8857925553, 17it47, it, 3, ['linux' |  'excell'], 5, 5.73, 0, ethical hacking, moderate high
Raahithya, Ganguly, RaahithyaGanguly8655@redmail.com, Male, 9903860647, 17ex32, extc, 4, ['excell' |  'c' |  'machine learning' |  'c'], 19, 5.26, 1, ethical hacking, moderate low
Jenya, Ahuja, JenyaAhuja1396@gmail.com, Female, 9481463982, 19co43, computer, 4, ['machine learning' |  'machine learning' |  'web development' |  'machine learning'], 27, 8.55, 0, dot net developer, extreme low
Arjun, Joshi, ArjunJoshi7070@hotmail.com, Male, 8369545604, 19it06, it, 1, ['java' |  'python' |  'c' |  'java' |  'excell'], 26, 9.02, 2, dot net developer, moderate high
Kabir, Chopra, KabirChopra3885@spicemail.com, Male, 9349209460, 17ex41, extc, 0, ['web development' |  'python' |  'java' |  'machine learning' |  'machine learning'], 33, 4.21, 1, ios developer, extreme high
Krish, Khanna, KrishKhanna6712@mail.com, Male, 9284581440, 13ex19, extc, 4, ['c' |  'c' |  'ruby'], 16, 6.89, 1, web developer, high
Ansh, Joshi, AnshJoshi3859@mail.com, Male, 8852034639, 16it21, it, 4, ['java' |  'machine learning' |  'machine learning'], 23, 6.78, 4, machine learning, moderate high
Manish, Agarwal, ManishAgarwal2167@gmail.com, Male, 8593528697, 19it55, it, 0, ['web scrapping' |  'python' |  'web scrapping' |  'microsoft word' |  'microsoft word'], 26, 4.92, 5, ethical hacking, moderate high
Rhea, Gupta, RheaGupta2927@redmail.com, Female, 8979734503, 14ex30, extc, 4, ['ruby' |  'python' |  'web development' |  'web scrapping' |  'web scrapping'], 32, 9.49, 1, android developer, high
Ansh, Grover, AnshGrover1158@gmail.com, Male, 9295971267, 17it35, it, 3, ['machine learning' |  'ruby' |  'c' |  'ruby' |  'linux' |  'microsoft word'], 33, 5.6, 0, android developer, high
Sai, Malhotra, SaiMalhotra2856@redmail.com, Male, 9170455041, 16ex07, extc, 4, ['java' |  'excell' |  'ruby' |  'linux'], 18, 6.15, 5, web developer, moderate high
Chetan, Mangal, ChetanMangal1219@redmail.com, Male, 9434865801, 14it18, it, 3, ['microsoft word' |  'machine learning' |  'web development' |  'web development'], 10, 8.28, 5, android developer, low
Rhea, Bakshi, RheaBakshi2293@hotmail.com, Female, 9417981591, 15it45, it, 4, ['web scrapping' |  'python'], 17, 5.68, 5, dot net developer, moderate high
Laranya, Chopra, LaranyaChopra6169@redmail.com, Female, 8959078725, 14it05, it, 3, ['python' |  'linux' |  'python' |  'web scrapping' |  'microsoft word' |  'python'], 41, 6.49, 3, dot net developer, extreme low
Esha, Jain, EshaJain3817@hotmail.com, Female, 8479239471, 17co25, computer, 4, ['web scrapping' |  'web scrapping' |  'excell' |  'microsoft word' |  'c' |  'web scrapping'], 28, 6.24, 0, ethical hacking, moderate high
Madhavaditya, Gandhi, MadhavadityaGandhi7523@redmail.com, Male, 8622868925, 16ex21, extc, 0, ['machine learning' |  'linux' |  'web scrapping' |  'java' |  'excell' |  'excell'], 28, 7.15, 5, dot net developer, medium
Ansh, Gokhale, AnshGokhale7463@hotmail.com, Male, 9353468108, 13it17, it, 3, ['machine learning' |  'machine learning'], 18, 7.75, 0, ios developer, high
Zaina, Ganguly, ZainaGanguly1323@redmail.com, Female, 9927394635, 13co33, computer, 0, ['web development'], 0, 9.3, 2, ethical hacking, extreme low
Laasya, Mangal, LaasyaMangal1579@hotmail.com, Female, 8117586340, 15ex24, extc, 0, ['java' |  'linux'], 8, 7.16, 2, machine learning, extreme low
Kaia, Anthony, KaiaAnthony2433@redmail.com, Female, 9518275112, 15ex17, extc, 4, ['microsoft word' |  'machine learning'], 10, 6.19, 1, ethical hacking, high
Pooja, Iyer, PoojaIyer8514@redmail.com, Female, 8334239849, 16ex05, extc, 2, ['microsoft word' |  'c'], 5, 7.39, 4, web developer, extreme low
Sai, Gokhale, SaiGokhale4517@redmail.com, Male, 9343944883, 17ex43, extc, 2, ['web development' |  'ruby' |  'ruby' |  'linux' |  'c'], 23, 9.16, 0, dot net developer, high
Reyansh, Patel, ReyanshPatel3977@spicemail.com, Male, 9184446912, 13co12, computer, 1, ['excell'], 2, 9.05, 3, ios developer, high
Esha, Kashyap, EshaKashyap6797@redmail.com, Female, 8251992651, 13co26, computer, 4, ['python' |  'ruby' |  'ruby'], 26, 9.61, 1, web developer, extreme high
Krishna, Bakshi, KrishnaBakshi6718@spicemail.com, Male, 9495236307, 13ex28, extc, 4, ['excell' |  'microsoft word' |  'excell'], 5, 6.78, 2, android developer, low
Om, Chopra, OmChopra1321@hotmail.com, Male, 8396791734, 15co05, computer, 2, ['python' |  'linux' |  'machine learning' |  'java'], 27, 4.93, 1, web developer, medium
Damini, Kashyap, DaminiKashyap8487@gmail.com, Female, 8662070544, 16it58, it, 3, ['python' |  'c' |  'excell' |  'web scrapping' |  'web scrapping' |  'machine learning'], 39, 9.39, 5, dot net developer, high
Ishaan, Joshi, IshaanJoshi3416@mail.com, Male, 8496852380, 18co56, computer, 4, ['ruby' |  'python' |  'web scrapping' |  'microsoft word' |  'c'], 30, 6.98, 0, ethical hacking, low
Arya, Reddy, AryaReddy4034@redmail.com, Female, 9732023102, 15co31, computer, 0, ['machine learning' |  'ruby' |  'c' |  'web scrapping'], 28, 4.81, 4, ethical hacking, low
Reyansh, Chopra, ReyanshChopra1564@spicemail.com, Male, 8778637988, 14co32, computer, 0, ['web scrapping'], 7, 6.51, 0, android developer, extreme low
Kaia, Kapadia, KaiaKapadia8783@hotmail.com, Female, 8769568077, 15co46, computer, 1, ['microsoft word' |  'c' |  'machine learning' |  'microsoft word'], 15, 4.64, 2, dot net developer, medium
Nandini, Jha, NandiniJha3713@gmail.com, Female, 9121091306, 13ex17, extc, 1, ['web development' |  'ruby' |  'linux' |  'ruby' |  'web development' |  'c'], 23, 5.92, 4, ios developer, moderate low
Naina, Mangal, NainaMangal1485@mail.com, Female, 9619706172, 13ex07, extc, 0, ['microsoft word' |  'machine learning' |  'c'], 14, 6.43, 5, dot net developer, medium
Anik, Anthony, AnikAnthony3581@gmail.com, Male, 9796680004, 18it39, it, 1, ['web scrapping' |  'web development' |  'linux'], 10, 5.36, 2, android developer, extreme low
Omala, Kashyap, OmalaKashyap1461@mail.com, Female, 9210726597, 13it13, it, 4, ['java'], 5, 4.11, 2, android developer, extreme high
Jenya, Mangal, JenyaMangal3444@hotmail.com, Female, 9277668211, 17co55, computer, 4, ['python' |  'ruby' |  'c' |  'java' |  'python'], 37, 6.76, 4, web developer, high
Om, Kapadia, OmKapadia4713@hotmail.com, Male, 8910724223, 14co30, computer, 3, ['linux' |  'c' |  'web scrapping' |  'web development'], 14, 6.39, 0, web developer, low
Aesha, Anand, AeshaAnand9686@mail.com, Female, 9519450860, 16it19, it, 4, ['java' |  'java' |  'c' |  'machine learning' |  'linux'], 26, 7.11, 1, machine learning, moderate low
Rhea, Jain, RheaJain7461@hotmail.com, Female, 8849814689, 16co11, computer, 3, ['linux' |  'ruby' |  'excell' |  'linux' |  'machine learning'], 25, 9.93, 0, android developer, extreme high
Mangala, Laghari, MangalaLaghari4629@spicemail.com, Female, 9977438869, 15co46, computer, 2, ['ruby' |  'web scrapping' |  'machine learning' |  'ruby'], 32, 4.38, 0, dot net developer, extreme high
Vilina, Grover, VilinaGrover6233@spicemail.com, Female, 9705955810, 16ex03, extc, 3, ['ruby' |  'web scrapping'], 15, 6.19, 0, ios developer, low
Mangala, Kashyap, MangalaKashyap6549@redmail.com, Female, 8757617508, 15it14, it, 0, ['python' |  'web development' |  'web development' |  'python' |  'microsoft word' |  'microsoft word'], 22, 5.81, 3, machine learning, extreme high
Akshay, Arya, AkshayArya9818@mail.com, Male, 8679670683, 14it16, it, 3, ['web scrapping' |  'excell' |  'c' |  'microsoft word' |  'python' |  'linux'], 27, 4.87, 0, ios developer, extreme high
Atharv, Reddy, AtharvReddy2880@mail.com, Male, 9980894265, 13ex14, extc, 3, ['machine learning' |  'web development' |  'java' |  'c'], 18, 6.08, 4, ethical hacking, low
Kamala, Mangal, KamalaMangal1332@spicemail.com, Female, 9412216279, 18it21, it, 3, ['c' |  'java' |  'excell' |  'web development'], 11, 9.35, 5, web developer, medium
Vilina, Ghosh, VilinaGhosh8587@gmail.com, Female, 9760098363, 13co52, computer, 3, ['machine learning' |  'python' |  'c' |  'machine learning' |  'excell' |  'excell'], 36, 7.86, 1, machine learning, low
Kaia, Ahuja, KaiaAhuja6918@spicemail.com, Female, 9138587564, 16it24, it, 4, ['java'], 5, 5.91, 5, ethical hacking, high
Aahna, Kashyap, AahnaKashyap1451@mail.com, Female, 8475825784, 13it48, it, 1, ['c' |  'machine learning' |  'c' |  'linux' |  'web scrapping' |  'c'], 31, 6.78, 5, android developer, moderate low
Vivaan, Anthony, VivaanAnthony8254@mail.com, Male, 8977378439, 15it19, it, 2, ['web development' |  'web scrapping'], 7, 9.54, 4, machine learning, moderate low
Dhruv, Chopra, DhruvChopra1528@redmail.com, Male, 9189544378, 15co05, computer, 1, ['web scrapping' |  'java' |  'web scrapping' |  'microsoft word' |  'machine learning'], 29, 8.16, 1, ethical hacking, extreme high
Shaurya, Anand, ShauryaAnand6270@gmail.com, Male, 8358380439, 13ex08, extc, 4, ['java' |  'machine learning'], 14, 6.49, 3, ethical hacking, extreme low
Shaurya, Khanna, ShauryaKhanna2752@redmail.com, Male, 9764423482, 13ex48, extc, 0, ['web scrapping' |  'excell' |  'linux' |  'ruby' |  'web scrapping'], 27, 8.69, 1, dot net developer, extreme low
Ayaan, Grover, AyaanGrover7679@hotmail.com, Male, 8490706600, 19ex06, extc, 3, ['web scrapping' |  'web scrapping' |  'machine learning' |  'excell' |  'web scrapping'], 32, 9.85, 0, ethical hacking, extreme high
Omala, Reddy, OmalaReddy4046@hotmail.com, Female, 8519917283, 14ex17, extc, 2, ['machine learning' |  'web scrapping'], 16, 9.01, 4, web developer, moderate high
Chahna, Gupta, ChahnaGupta7861@hotmail.com, Female, 8551666556, 17ex46, extc, 0, ['machine learning' |  'java' |  'ruby' |  'machine learning' |  'web scrapping' |  'ruby'], 46, 8.05, 4, dot net developer, extreme low
Aesha, Reddy, AeshaReddy2315@gmail.com, Female, 8725011905, 16ex55, extc, 3, ['web development'], 0, 7.73, 3, dot net developer, high
Aarav, Mangal, AaravMangal3415@hotmail.com, Male, 9430549548, 14it43, it, 1, ['web development' |  'web development' |  'machine learning' |  'c'], 13, 6.08, 1, ios developer, moderate low
Omala, Anand, OmalaAnand6122@mail.com, Female, 9831803341, 17it33, it, 1, ['microsoft word' |  'python' |  'excell' |  'machine learning'], 22, 4.44, 1, android developer, moderate high
Laasya, Ghosh, LaasyaGhosh5878@hotmail.com, Female, 8913013524, 18it03, it, 2, ['web development' |  'ruby' |  'machine learning' |  'c' |  'python' |  'java'], 36, 4.87, 0, machine learning, extreme high
Vilina, Grover, VilinaGrover9239@spicemail.com, Female, 9502632514, 16ex15, extc, 3, ['web development' |  'linux' |  'python' |  'web scrapping' |  'web scrapping'], 27, 7.1, 2, dot net developer, low
Arya, Jain, AryaJain7274@hotmail.com, Female, 9607769707, 18co10, computer, 1, ['c' |  'python' |  'web development' |  'c'], 18, 7.27, 3, ios developer, extreme low
Hanima, Patel, HanimaPatel7524@gmail.com, Female, 8941426564, 14it04, it, 0, ['web scrapping' |  'c' |  'machine learning' |  'c' |  'web scrapping' |  'java'], 36, 7.95, 2, dot net developer, low
Vilina, Jain, VilinaJain5062@redmail.com, Female, 8555389377, 17it02, it, 3, ['c' |  'excell' |  'c'], 10, 8.53, 1, ethical hacking, high
Nandini, Iyer, NandiniIyer6344@redmail.com, Female, 9961505182, 16ex28, extc, 1, ['java' |  'microsoft word' |  'web development' |  'linux' |  'web scrapping' |  'web development'], 16, 7.59, 2, ethical hacking, medium
Krish, Gokhale, KrishGokhale7713@spicemail.com, Male, 8866287196, 15it11, it, 1, ['machine learning' |  'linux' |  'linux'], 15, 8.14, 4, web developer, low
Zahira, Arya, ZahiraArya7830@spicemail.com, Female, 9263002894, 16ex25, extc, 2, ['web scrapping'], 7, 6.95, 4, web developer, extreme high
Sai, Kashyap, SaiKashyap8888@redmail.com, Male, 9674902126, 14co47, computer, 0, ['c' |  'web development' |  'microsoft word' |  'web development' |  'java' |  'java'], 15, 9.6, 4, ios developer, extreme low
Akshay, Ghosh, AkshayGhosh1789@hotmail.com, Male, 9488373681, 19ex22, extc, 1, ['web scrapping' |  'machine learning' |  'excell' |  'python'], 28, 7.17, 0, dot net developer, low
Chetan, Kapadia, ChetanKapadia2273@spicemail.com, Male, 9183296920, 17ex17, extc, 2, ['python' |  'c'], 14, 6.57, 5, ethical hacking, low
Vihaan, Patel, VihaanPatel8481@hotmail.com, Male, 9258432129, 18it11, it, 3, ['machine learning'], 9, 4.84, 2, web developer, low
Chetan, Kaur, ChetanKaur5013@hotmail.com, Male, 8985371663, 15ex22, extc, 3, ['c' |  'ruby' |  'linux' |  'java'], 20, 7.39, 1, ethical hacking, moderate high
Hanima, Laghari, HanimaLaghari6635@hotmail.com, Female, 9342089475, 14ex60, extc, 4, ['web scrapping' |  'java'], 12, 7.42, 2, ios developer, low
Arya, Patel, AryaPatel3914@spicemail.com, Female, 9233995596, 13it06, it, 4, ['microsoft word' |  'microsoft word' |  'java'], 7, 4.3, 2, ethical hacking, moderate high
Kaia, Ahuja, KaiaAhuja6062@spicemail.com, Female, 8764386056, 17ex55, extc, 0, ['microsoft word'], 1, 8.67, 0, web developer, extreme low
Muhammad, Gupta, MuhammadGupta5475@hotmail.com, Male, 8314110440, 18co11, computer, 3, ['java' |  'web development' |  'web scrapping'], 12, 4.64, 1, android developer, extreme low
Kabir, Malhotra, KabirMalhotra7289@redmail.com, Male, 8157173289, 16co60, computer, 2, ['c'], 4, 6.66, 3, web developer, medium
Aesha, Gupta, AeshaGupta7824@gmail.com, Female, 8351858702, 15it24, it, 3, ['java'], 5, 5.61, 0, dot net developer, moderate low
Adhira, Kaur, AdhiraKaur1313@redmail.com, Female, 8298507321, 15ex15, extc, 1, ['java' |  'microsoft word' |  'ruby' |  'microsoft word'], 15, 5.4, 4, web developer, extreme high
Vivaan, Agarwal, VivaanAgarwal4360@hotmail.com, Male, 8715315076, 19it23, it, 1, ['web scrapping' |  'microsoft word'], 8, 7.87, 4, android developer, moderate high
Ansh, Ganguly, AnshGanguly6898@gmail.com, Male, 8875764400, 17it42, it, 2, ['excell' |  'microsoft word' |  'machine learning' |  'c' |  'microsoft word' |  'web scrapping'], 24, 6.49, 3, ethical hacking, high
